"monthly_inventory_id","product__product_id","inventory_month","monthly_quantity_eom","wdf__client_id","monthly_quantity_bom","date"
"M-C72TBN9T","P-EBTAOP0H","2021-09-01","30","merchant__electronics","30","2021-09-01 00:00:00"
"M-KZHXGBXY","P-NXER8PK7","2021-09-01","981","merchant__electronics","981","2021-09-01 00:00:00"
"M-2F5ACYGW","P-72ZJFVDT","2021-09-01","914","merchant__electronics","914","2021-09-01 00:00:00"
"M-Z2IVXDKY","P-6FVM832Y","2021-09-01","706","merchant__electronics","706","2021-09-01 00:00:00"
"M-5CS24MNJ","P-IEU0ZQOA","2021-09-01","512","merchant__electronics","512","2021-09-01 00:00:00"
"M-2ESB41S5","P-M35CA2E9","2021-09-01","82","merchant__electronics","82","2021-09-01 00:00:00"
"M-6D79GCFG","P-KG7R8M2L","2021-09-01","679","merchant__electronics","679","2021-09-01 00:00:00"
"M-07T3AXGE","P-TYYC4TYQ","2021-09-01","463","merchant__electronics","463","2021-09-01 00:00:00"
"M-KH6TKZZG","P-SYY6JT1Q","2021-09-01","369","merchant__electronics","369","2021-09-01 00:00:00"
"M-CY267T4T","P-WKDWO58J","2021-09-01","138","merchant__electronics","138","2021-09-01 00:00:00"
"M-KOAWNH1R","P-G75MYA3L","2021-09-01","164","merchant__electronics","164","2021-09-01 00:00:00"
"M-XH7M9M8X","P-9NPZMJMF","2021-09-01","564","merchant__electronics","564","2021-09-01 00:00:00"
"M-4MEZJH3P","P-OPA3WYFJ","2021-09-01","698","merchant__electronics","698","2021-09-01 00:00:00"
"M-HPX913AV","P-2J8Y2UV0","2021-09-01","159","merchant__electronics","159","2021-09-01 00:00:00"
"M-RX80C4UO","P-HY4II61Y","2021-09-01","630","merchant__electronics","630","2021-09-01 00:00:00"
"M-63JEQWNN","P-1ILMUXUR","2021-09-01","100","merchant__electronics","100","2021-09-01 00:00:00"
"M-QQJA4YQ9","P-Q3DDHVO9","2021-09-01","517","merchant__electronics","517","2021-09-01 00:00:00"
"M-N3YVAQHL","P-7YUZFE6E","2021-09-01","468","merchant__electronics","468","2021-09-01 00:00:00"
"M-HN1DX7S3","P-W9FP7F15","2021-09-01","519","merchant__electronics","519","2021-09-01 00:00:00"
"M-GRSK3I3G","P-T4L7LL0Z","2021-09-01","727","merchant__electronics","727","2021-09-01 00:00:00"
"M-04D3Z0AG","P-SRSOUJM9","2021-09-01","921","merchant__electronics","921","2021-09-01 00:00:00"
"M-NYS37AYF","P-HSDMHDL8","2021-09-01","301","merchant__electronics","301","2021-09-01 00:00:00"
"M-7HR1Q4LP","P-PUEZLWDA","2021-09-01","177","merchant__electronics","177","2021-09-01 00:00:00"
"M-FWK5WO9M","P-M12YKA1Z","2021-09-01","974","merchant__electronics","974","2021-09-01 00:00:00"
"M-DETF3H68","P-N1M7DVQ3","2021-09-01","328","merchant__electronics","328","2021-09-01 00:00:00"
"M-W5I1FZZ7","P-8QKO0364","2021-09-01","425","merchant__electronics","425","2021-09-01 00:00:00"
"M-WRN8HA78","P-3W7QPD97","2021-09-01","25504","merchant__electronics","26416","2021-09-01 00:00:00"
"M-W1E3MGBH","P-ULHRG4GB","2021-09-01","25603","merchant__electronics","26453","2021-09-01 00:00:00"
"M-Q5EGDEZ0","P-3Y7S5IDJ","2021-09-01","25861","merchant__electronics","26658","2021-09-01 00:00:00"
"M-7JL6ARFI","P-0UMDKDI8","2021-09-01","26510","merchant__electronics","27249","2021-09-01 00:00:00"
"M-HX7WST6L","P-B133E5GU","2021-09-01","25934","merchant__electronics","26900","2021-09-01 00:00:00"
"M-URPR0XEI","P-71K5EPIZ","2021-09-01","26455","merchant__electronics","27299","2021-09-01 00:00:00"
"M-I2C6EZD5","P-C62GOWS4","2021-09-01","26034","merchant__electronics","26927","2021-09-01 00:00:00"
"M-C6DNSZHY","P-S9SV88ZB","2021-09-01","26263","merchant__electronics","26988","2021-09-01 00:00:00"
"M-85P615NX","P-PICZSIFB","2021-09-01","25661","merchant__electronics","26551","2021-09-01 00:00:00"
"M-U3U4961Y","P-8Q7E4XWL","2021-09-01","254","merchant__electronics","254","2021-09-01 00:00:00"
"M-42BN4ASY","P-ZB7UQRXA","2021-09-01","976","merchant__electronics","976","2021-09-01 00:00:00"
"M-4VXDFYQT","P-YLYHG9DI","2021-09-01","154","merchant__electronics","154","2021-09-01 00:00:00"
"M-JDFIQLX1","P-GG6SRFRI","2021-09-01","113","merchant__electronics","113","2021-09-01 00:00:00"
"M-DHFJK40Y","P-MBVSWRQE","2021-09-01","464","merchant__electronics","464","2021-09-01 00:00:00"
"M-1I4PIFY5","P-WC5UB7OD","2021-09-01","378","merchant__electronics","378","2021-09-01 00:00:00"
"M-5I46FN2A","P-33JGK6R3","2021-09-01","38","merchant__electronics","38","2021-09-01 00:00:00"
"M-NLMKYA4S","P-I40CH1VY","2021-09-01","607","merchant__electronics","607","2021-09-01 00:00:00"
"M-HAMVMVMY","P-LCNYTMRM","2021-09-01","99","merchant__electronics","99","2021-09-01 00:00:00"
"M-PIZSMWCC","P-FKL70JPO","2021-09-01","579","merchant__electronics","579","2021-09-01 00:00:00"
"M-NYTK2EQ8","P-PDBC8R3I","2021-09-01","956","merchant__electronics","956","2021-09-01 00:00:00"
"M-K4FJSH8P","P-BLJ9N6B1","2021-09-01","207","merchant__electronics","207","2021-09-01 00:00:00"
"M-GCU2KWVP","P-GK4GAM4E","2021-09-01","388","merchant__electronics","388","2021-09-01 00:00:00"
"M-M2950KPT","P-RGWCH2QE","2021-09-01","828","merchant__electronics","828","2021-09-01 00:00:00"
"M-8ZJSBU15","P-18Z2UEJ2","2021-09-01","721","merchant__electronics","721","2021-09-01 00:00:00"
"M-6FKFRSSS","P-CQTSDEI3","2021-09-01","752","merchant__electronics","752","2021-09-01 00:00:00"
"M-HQ4Z32BH","P-YDFVJOZ9","2021-09-01","743","merchant__electronics","743","2021-09-01 00:00:00"
"M-7481SQ96","P-XHSAEDLK","2021-09-01","589","merchant__electronics","589","2021-09-01 00:00:00"
"M-Q3E1VDX7","P-0O7TA9NL","2021-09-01","456","merchant__electronics","456","2021-09-01 00:00:00"
"M-HYVP9RMX","P-9VGAX24L","2021-09-01","180","merchant__electronics","180","2021-09-01 00:00:00"
"M-3C5R02ZZ","P-O4AYKOW8","2021-09-01","839","merchant__electronics","839","2021-09-01 00:00:00"
"M-F3OVMDUV","P-0S9Y7C8H","2021-09-01","743","merchant__electronics","743","2021-09-01 00:00:00"
"M-QF6NPLRU","P-3WHQ8JB1","2021-09-01","104","merchant__electronics","104","2021-09-01 00:00:00"
"M-6LUDHQ1N","P-WLIINZZA","2021-09-01","415","merchant__electronics","415","2021-09-01 00:00:00"
"M-ZRM443WY","P-KBM2MXOA","2021-09-01","637","merchant__electronics","637","2021-09-01 00:00:00"
"M-IOOPEY6U","P-G1EAU5X7","2021-09-01","87","merchant__electronics","87","2021-09-01 00:00:00"
"M-H2CC0TI9","P-43WKFSAY","2021-09-01","311","merchant__electronics","311","2021-09-01 00:00:00"
"M-99XQV0SP","P-D74LH52Z","2021-09-01","642","merchant__electronics","642","2021-09-01 00:00:00"
"M-483LCB9N","P-9584CF34","2021-09-01","261","merchant__electronics","261","2021-09-01 00:00:00"
"M-4HSF7NYW","P-6W0RXJIJ","2021-09-01","803","merchant__electronics","803","2021-09-01 00:00:00"
"M-BOVUY4BI","P-9E2QWWYF","2021-10-01","7234","merchant__clothing","7446","2021-10-01 00:00:00"
"M-ZP2XC4MU","P-VVFU1JSD","2021-10-01","7936","merchant__clothing","8143","2021-10-01 00:00:00"
"M-TA9L2AMY","P-UWZBNWBF","2021-10-01","8062","merchant__clothing","8303","2021-10-01 00:00:00"
"M-QYWBIVPT","P-QJM9CGOC","2021-10-01","7915","merchant__clothing","8150","2021-10-01 00:00:00"
"M-1S05NRDZ","P-AP2VLH9R","2021-10-01","7058","merchant__clothing","7259","2021-10-01 00:00:00"
"M-DLHIP87J","P-F7E5IX2B","2021-10-01","7403","merchant__clothing","7692","2021-10-01 00:00:00"
"M-CW08ME2A","P-WELC80UL","2021-10-01","7355","merchant__clothing","7614","2021-10-01 00:00:00"
"M-26QN1PBS","P-IZ01YCC0","2021-10-01","7220","merchant__clothing","7406","2021-10-01 00:00:00"
"M-CQ1221WC","P-Z8YAFBZT","2021-10-01","7107","merchant__clothing","7303","2021-10-01 00:00:00"
"M-YK2WXIMI","P-SF7F2R8W","2021-10-01","7882","merchant__clothing","8078","2021-10-01 00:00:00"
"M-37AOLQRD","P-HYD6V6R6","2021-10-01","7543","merchant__clothing","7768","2021-10-01 00:00:00"
"M-59R7JPQQ","P-LYKV1PFD","2021-10-01","7674","merchant__clothing","7891","2021-10-01 00:00:00"
"M-JWPJ5S44","P-86QVHCKN","2021-10-01","7336","merchant__clothing","7596","2021-10-01 00:00:00"
"M-JW8MQ0VG","P-CT29LLIB","2021-10-01","7402","merchant__clothing","7622","2021-10-01 00:00:00"
"M-U7HF9XFT","P-2C2DM5TS","2021-10-01","7916","merchant__clothing","8159","2021-10-01 00:00:00"
"M-B73WCTQ3","P-2CM3ADX9","2021-10-01","8488","merchant__clothing","8696","2021-10-01 00:00:00"
"M-88MPSCUU","P-LC1GVCVA","2021-10-01","7108","merchant__clothing","7376","2021-10-01 00:00:00"
"M-49WH1MF9","P-81930YFA","2021-10-01","7756","merchant__clothing","8018","2021-10-01 00:00:00"
"M-CKTN4ZZK","P-J8QNCOER","2021-10-01","7650","merchant__clothing","7769","2021-10-01 00:00:00"
"M-9BC4GF14","P-5MBMB0WZ","2021-10-01","7732","merchant__clothing","8020","2021-10-01 00:00:00"
"M-DMLQMXNT","P-1FJ5TPIN","2021-10-01","7451","merchant__clothing","7622","2021-10-01 00:00:00"
"M-4VPH6I64","P-SLNK6RR7","2021-10-01","7827","merchant__clothing","8078","2021-10-01 00:00:00"
"M-HVGX3ILA","P-2TVAJ7B5","2021-10-01","7860","merchant__clothing","8104","2021-10-01 00:00:00"
"M-YV0I68QW","P-CEAA4SO6","2021-10-01","7620","merchant__clothing","7807","2021-10-01 00:00:00"
"M-WHUL03ZT","P-6H7X4WKL","2021-10-01","7475","merchant__clothing","7705","2021-10-01 00:00:00"
"M-RLEB972N","P-6NI7O7PQ","2021-10-01","7480","merchant__clothing","7701","2021-10-01 00:00:00"
"M-YA3A12O5","P-EBTAOP0H","2021-10-01","7520","merchant__clothing","7800","2021-10-01 00:00:00"
"M-T2MKUNS8","P-NXER8PK7","2021-10-01","7941","merchant__clothing","8139","2021-10-01 00:00:00"
"M-1K41VQX9","P-72ZJFVDT","2021-10-01","8049","merchant__clothing","8226","2021-10-01 00:00:00"
"M-XLHSXV0N","P-6FVM832Y","2021-10-01","7965","merchant__clothing","8188","2021-10-01 00:00:00"
"M-C8EC0XMU","P-IEU0ZQOA","2021-10-01","7388","merchant__clothing","7633","2021-10-01 00:00:00"
"M-KJCW9K8Z","P-M35CA2E9","2021-10-01","7698","merchant__clothing","7886","2021-10-01 00:00:00"
"M-IBEQ9179","P-KG7R8M2L","2021-10-01","7773","merchant__clothing","7983","2021-10-01 00:00:00"
"M-CT2B6TVL","P-TYYC4TYQ","2021-10-01","7045","merchant__clothing","7253","2021-10-01 00:00:00"
"M-GMW4QSQH","P-SYY6JT1Q","2021-10-01","8338","merchant__clothing","8509","2021-10-01 00:00:00"
"M-48A9BT15","P-WKDWO58J","2021-10-01","7707","merchant__clothing","7918","2021-10-01 00:00:00"
"M-SS4AD4C6","P-G75MYA3L","2021-10-01","7261","merchant__clothing","7482","2021-10-01 00:00:00"
"M-R4XTS4UQ","P-9NPZMJMF","2021-10-01","7651","merchant__clothing","7855","2021-10-01 00:00:00"
"M-YNZNPDL8","P-OPA3WYFJ","2021-10-01","7369","merchant__clothing","7585","2021-10-01 00:00:00"
"M-Y6C1WZ47","P-2J8Y2UV0","2021-10-01","7106","merchant__clothing","7343","2021-10-01 00:00:00"
"M-HMUC92OS","P-HY4II61Y","2021-10-01","7852","merchant__clothing","8079","2021-10-01 00:00:00"
"M-V5SU2V1H","P-1ILMUXUR","2021-10-01","6898","merchant__clothing","7166","2021-10-01 00:00:00"
"M-437JVA4D","P-Q3DDHVO9","2021-10-01","7097","merchant__clothing","7352","2021-10-01 00:00:00"
"M-0ELNITNO","P-7YUZFE6E","2021-10-01","8355","merchant__clothing","8525","2021-10-01 00:00:00"
"M-2QTTVR4Q","P-W9FP7F15","2021-10-01","7063","merchant__clothing","7251","2021-10-01 00:00:00"
"M-RA7R919H","P-T4L7LL0Z","2021-10-01","7113","merchant__clothing","7347","2021-10-01 00:00:00"
"M-XFG4JS57","P-SRSOUJM9","2021-10-01","7421","merchant__clothing","7562","2021-10-01 00:00:00"
"M-LYTUHMZK","P-HSDMHDL8","2021-10-01","7457","merchant__clothing","7685","2021-10-01 00:00:00"
"M-DUCEA0L2","P-PUEZLWDA","2021-10-01","7717","merchant__clothing","7978","2021-10-01 00:00:00"
"M-U265WBRZ","P-M12YKA1Z","2021-10-01","7337","merchant__clothing","7588","2021-10-01 00:00:00"
"M-O5W1YL7M","P-N1M7DVQ3","2021-10-01","7273","merchant__clothing","7510","2021-10-01 00:00:00"
"M-5HSC3QWF","P-8QKO0364","2021-10-01","7357","merchant__clothing","7569","2021-10-01 00:00:00"
"M-86Y4DX1N","P-3W7QPD97","2021-10-01","178","merchant__clothing","178","2021-10-01 00:00:00"
"M-3OCKFJYN","P-ULHRG4GB","2021-10-01","24","merchant__clothing","24","2021-10-01 00:00:00"
"M-32IHF0M4","P-3Y7S5IDJ","2021-10-01","843","merchant__clothing","843","2021-10-01 00:00:00"
"M-ESLMV527","P-0UMDKDI8","2021-10-01","798","merchant__clothing","798","2021-10-01 00:00:00"
"M-S1D5KH9N","P-B133E5GU","2021-10-01","934","merchant__clothing","934","2021-10-01 00:00:00"
"M-U89TYCPB","P-71K5EPIZ","2021-10-01","299","merchant__clothing","299","2021-10-01 00:00:00"
"M-05YRJ54C","P-C62GOWS4","2021-10-01","26","merchant__clothing","26","2021-10-01 00:00:00"
"M-YH5MM0I9","P-S9SV88ZB","2021-10-01","9","merchant__clothing","9","2021-10-01 00:00:00"
"M-NDA76RHH","P-PICZSIFB","2021-10-01","117","merchant__clothing","117","2021-10-01 00:00:00"
"M-7XKC6SUT","P-8Q7E4XWL","2021-10-01","970","merchant__clothing","970","2021-10-01 00:00:00"
"M-0SUNT3DT","P-ZB7UQRXA","2021-10-01","521","merchant__clothing","521","2021-10-01 00:00:00"
"M-JRHZ5QBA","P-YLYHG9DI","2021-10-01","85","merchant__clothing","85","2021-10-01 00:00:00"
"M-2Q5632BM","P-GG6SRFRI","2021-10-01","794","merchant__clothing","794","2021-10-01 00:00:00"
"M-R2OXV5LB","P-MBVSWRQE","2021-10-01","688","merchant__clothing","688","2021-10-01 00:00:00"
"M-XJLJUD8E","P-WC5UB7OD","2021-10-01","755","merchant__clothing","755","2021-10-01 00:00:00"
"M-DA309OVG","P-33JGK6R3","2021-10-01","421","merchant__clothing","421","2021-10-01 00:00:00"
"M-7BZHM7M9","P-I40CH1VY","2021-10-01","207","merchant__clothing","207","2021-10-01 00:00:00"
"M-99768YEK","P-LCNYTMRM","2021-10-01","756","merchant__clothing","756","2021-10-01 00:00:00"
"M-KB6OMFZ7","P-FKL70JPO","2021-10-01","803","merchant__clothing","803","2021-10-01 00:00:00"
"M-JR8564HT","P-PDBC8R3I","2021-10-01","395","merchant__clothing","395","2021-10-01 00:00:00"
"M-WZCFQASU","P-BLJ9N6B1","2021-10-01","588","merchant__clothing","588","2021-10-01 00:00:00"
"M-E3VUKJJN","P-GK4GAM4E","2021-10-01","521","merchant__clothing","521","2021-10-01 00:00:00"
"M-FLZM1QX3","P-RGWCH2QE","2021-10-01","985","merchant__clothing","985","2021-10-01 00:00:00"
"M-V0PR434O","P-18Z2UEJ2","2021-10-01","425","merchant__clothing","425","2021-10-01 00:00:00"
"M-HZGBDRAE","P-CQTSDEI3","2021-10-01","847","merchant__clothing","847","2021-10-01 00:00:00"
"M-0L3QP1U8","P-YDFVJOZ9","2021-10-01","623","merchant__clothing","623","2021-10-01 00:00:00"
"M-ZVTQR7CZ","P-XHSAEDLK","2021-10-01","10","merchant__clothing","10","2021-10-01 00:00:00"
"M-7N1M7JUA","P-0O7TA9NL","2021-10-01","666","merchant__clothing","666","2021-10-01 00:00:00"
"M-4DFCL3W5","P-9VGAX24L","2021-10-01","93","merchant__clothing","93","2021-10-01 00:00:00"
"M-QKAR7GHN","P-O4AYKOW8","2021-10-01","476","merchant__clothing","476","2021-10-01 00:00:00"
"M-E3LJCTB0","P-0S9Y7C8H","2021-10-01","928","merchant__clothing","928","2021-10-01 00:00:00"
"M-X8P2E7KX","P-3WHQ8JB1","2021-10-01","229","merchant__clothing","229","2021-10-01 00:00:00"
"M-9CDK6DDX","P-WLIINZZA","2021-10-01","762","merchant__clothing","762","2021-10-01 00:00:00"
"M-O8362LXS","P-KBM2MXOA","2021-10-01","55","merchant__clothing","55","2021-10-01 00:00:00"
"M-0RV19XNQ","P-G1EAU5X7","2021-10-01","7859","merchant__clothing","8076","2021-10-01 00:00:00"
"M-ZBOS8BGU","P-43WKFSAY","2021-10-01","7849","merchant__clothing","8082","2021-10-01 00:00:00"
"M-4PNAW2BT","P-D74LH52Z","2021-10-01","7602","merchant__clothing","7872","2021-10-01 00:00:00"
"M-VZMOFSPG","P-9584CF34","2021-10-01","7726","merchant__clothing","7954","2021-10-01 00:00:00"
"M-UR9SG1DS","P-6W0RXJIJ","2021-10-01","7269","merchant__clothing","7511","2021-10-01 00:00:00"
"M-UF9FJY1P","P-9E2QWWYF","2021-10-01","107","merchant__bigboxretailer","107","2021-10-01 00:00:00"
"M-TNZHXOKP","P-VVFU1JSD","2021-10-01","607","merchant__bigboxretailer","607","2021-10-01 00:00:00"
"M-VDNNR7Y7","P-UWZBNWBF","2021-10-01","760","merchant__bigboxretailer","760","2021-10-01 00:00:00"
"M-TX46DIEW","P-QJM9CGOC","2021-10-01","974","merchant__bigboxretailer","974","2021-10-01 00:00:00"
"M-R6CH5VOE","P-AP2VLH9R","2021-10-01","331","merchant__bigboxretailer","331","2021-10-01 00:00:00"
"M-4WGG08T9","P-F7E5IX2B","2021-10-01","756","merchant__bigboxretailer","756","2021-10-01 00:00:00"
"M-089ACF5H","P-WELC80UL","2021-10-01","750","merchant__bigboxretailer","750","2021-10-01 00:00:00"
"M-10AHDTQH","P-IZ01YCC0","2021-10-01","293","merchant__bigboxretailer","293","2021-10-01 00:00:00"
"M-JHSJ8ET9","P-Z8YAFBZT","2021-10-01","801","merchant__bigboxretailer","801","2021-10-01 00:00:00"
"M-NCI7XU58","P-SF7F2R8W","2021-10-01","276","merchant__bigboxretailer","276","2021-10-01 00:00:00"
"M-2ZRKMOEN","P-HYD6V6R6","2021-10-01","838","merchant__bigboxretailer","838","2021-10-01 00:00:00"
"M-XE8RVC9Q","P-LYKV1PFD","2021-10-01","774","merchant__bigboxretailer","774","2021-10-01 00:00:00"
"M-Q415NQFG","P-86QVHCKN","2021-10-01","781","merchant__bigboxretailer","781","2021-10-01 00:00:00"
"M-F5TF14L3","P-CT29LLIB","2021-10-01","167","merchant__bigboxretailer","167","2021-10-01 00:00:00"
"M-I74W6CXM","P-2C2DM5TS","2021-10-01","438","merchant__bigboxretailer","438","2021-10-01 00:00:00"
"M-BEH36TXT","P-2CM3ADX9","2021-10-01","865","merchant__bigboxretailer","865","2021-10-01 00:00:00"
"M-DQYWIGKW","P-LC1GVCVA","2021-10-01","990","merchant__bigboxretailer","990","2021-10-01 00:00:00"
"M-PG0382GT","P-81930YFA","2021-10-01","125","merchant__bigboxretailer","125","2021-10-01 00:00:00"
"M-SIE2U0UD","P-J8QNCOER","2021-10-01","981","merchant__bigboxretailer","981","2021-10-01 00:00:00"
"M-3W0PXAOZ","P-5MBMB0WZ","2021-10-01","755","merchant__bigboxretailer","755","2021-10-01 00:00:00"
"M-GKFRJWXO","P-1FJ5TPIN","2021-10-01","698","merchant__bigboxretailer","698","2021-10-01 00:00:00"
"M-MT52V1XO","P-SLNK6RR7","2021-10-01","317","merchant__bigboxretailer","317","2021-10-01 00:00:00"
"M-C2HHBRTI","P-2TVAJ7B5","2021-10-01","129","merchant__bigboxretailer","129","2021-10-01 00:00:00"
"M-Q5GXLD5Q","P-CEAA4SO6","2021-10-01","636","merchant__bigboxretailer","636","2021-10-01 00:00:00"
"M-JSS9F8S4","P-6H7X4WKL","2021-10-01","968","merchant__bigboxretailer","968","2021-10-01 00:00:00"
"M-377PLT1T","P-6NI7O7PQ","2021-10-01","570","merchant__bigboxretailer","570","2021-10-01 00:00:00"
"M-JEJYPW3C","P-EBTAOP0H","2021-10-01","776","merchant__bigboxretailer","776","2021-10-01 00:00:00"
"M-GHISL5BR","P-NXER8PK7","2021-10-01","230","merchant__bigboxretailer","230","2021-10-01 00:00:00"
"M-3CO2MO1V","P-72ZJFVDT","2021-10-01","847","merchant__bigboxretailer","847","2021-10-01 00:00:00"
"M-WKF2L36F","P-6FVM832Y","2021-10-01","654","merchant__bigboxretailer","654","2021-10-01 00:00:00"
"M-P2YMK7J9","P-IEU0ZQOA","2021-10-01","978","merchant__bigboxretailer","978","2021-10-01 00:00:00"
"M-964RG9B8","P-M35CA2E9","2021-10-01","84","merchant__bigboxretailer","84","2021-10-01 00:00:00"
"M-DJMCCFKD","P-KG7R8M2L","2021-10-01","467","merchant__bigboxretailer","467","2021-10-01 00:00:00"
"M-2JZLA4YQ","P-TYYC4TYQ","2021-10-01","826","merchant__bigboxretailer","826","2021-10-01 00:00:00"
"M-Q6W9A18B","P-SYY6JT1Q","2021-10-01","320","merchant__bigboxretailer","320","2021-10-01 00:00:00"
"M-GE3DCH1D","P-WKDWO58J","2021-10-01","262","merchant__bigboxretailer","262","2021-10-01 00:00:00"
"M-ZQ24G0B9","P-G75MYA3L","2021-10-01","379","merchant__bigboxretailer","379","2021-10-01 00:00:00"
"M-468UYKP8","P-9NPZMJMF","2021-10-01","606","merchant__bigboxretailer","606","2021-10-01 00:00:00"
"M-UN9TXLXE","P-OPA3WYFJ","2021-10-01","377","merchant__bigboxretailer","377","2021-10-01 00:00:00"
"M-6OQ2LUB0","P-2J8Y2UV0","2021-10-01","831","merchant__bigboxretailer","831","2021-10-01 00:00:00"
"M-KZK8MHIS","P-HY4II61Y","2021-10-01","420","merchant__bigboxretailer","420","2021-10-01 00:00:00"
"M-XCUWPAQB","P-1ILMUXUR","2021-10-01","899","merchant__bigboxretailer","899","2021-10-01 00:00:00"
"M-DC0SOPO7","P-Q3DDHVO9","2021-10-01","291","merchant__bigboxretailer","291","2021-10-01 00:00:00"
"M-3W050Z8X","P-7YUZFE6E","2021-10-01","705","merchant__bigboxretailer","705","2021-10-01 00:00:00"
"M-GBVEDX18","P-W9FP7F15","2021-10-01","95","merchant__bigboxretailer","95","2021-10-01 00:00:00"
"M-QK5F7TAL","P-T4L7LL0Z","2021-10-01","811","merchant__bigboxretailer","811","2021-10-01 00:00:00"
"M-ZTMUVK58","P-SRSOUJM9","2021-10-01","776","merchant__bigboxretailer","776","2021-10-01 00:00:00"
"M-C98ZI40H","P-HSDMHDL8","2021-10-01","900","merchant__bigboxretailer","900","2021-10-01 00:00:00"
"M-RVFVFXZT","P-PUEZLWDA","2021-10-01","280","merchant__bigboxretailer","280","2021-10-01 00:00:00"
"M-9A79UWUY","P-M12YKA1Z","2021-10-01","24","merchant__bigboxretailer","24","2021-10-01 00:00:00"
"M-9L2ND1RQ","P-N1M7DVQ3","2021-10-01","490","merchant__bigboxretailer","490","2021-10-01 00:00:00"
"M-WUA5SWWH","P-8QKO0364","2021-10-01","259","merchant__bigboxretailer","259","2021-10-01 00:00:00"
"M-0M7I279C","P-3W7QPD97","2021-10-01","15308","merchant__bigboxretailer","15925","2021-10-01 00:00:00"
"M-IJPOQ5U4","P-ULHRG4GB","2021-10-01","15469","merchant__bigboxretailer","15921","2021-10-01 00:00:00"
"M-U20FQBQP","P-3Y7S5IDJ","2021-10-01","14628","merchant__bigboxretailer","15226","2021-10-01 00:00:00"
"M-EDLAJVOS","P-0UMDKDI8","2021-10-01","14879","merchant__bigboxretailer","15428","2021-10-01 00:00:00"
"M-9XPGPVSW","P-B133E5GU","2021-10-01","15530","merchant__bigboxretailer","15956","2021-10-01 00:00:00"
"M-U6ZTUP0U","P-71K5EPIZ","2021-10-01","15127","merchant__bigboxretailer","15708","2021-10-01 00:00:00"
"M-0SOQTOLI","P-C62GOWS4","2021-10-01","15148","merchant__bigboxretailer","15639","2021-10-01 00:00:00"
"M-T8H2E1GV","P-S9SV88ZB","2021-10-01","15540","merchant__bigboxretailer","16011","2021-10-01 00:00:00"
"M-4X4PBMHO","P-PICZSIFB","2021-10-01","15712","merchant__bigboxretailer","16154","2021-10-01 00:00:00"
"M-0VBTXF9M","P-8Q7E4XWL","2021-10-01","15279","merchant__bigboxretailer","15793","2021-10-01 00:00:00"
"M-A645FX99","P-ZB7UQRXA","2021-10-01","14743","merchant__bigboxretailer","15275","2021-10-01 00:00:00"
"M-ARPA1B6S","P-YLYHG9DI","2021-10-01","14534","merchant__bigboxretailer","15067","2021-10-01 00:00:00"
"M-JU15SZQH","P-GG6SRFRI","2021-10-01","15912","merchant__bigboxretailer","16491","2021-10-01 00:00:00"
