"order_id","wdf__client_id","order_status"
"O-HPMV41PR","merchant__bigboxretailer","Processed"
"O-PWBCKHH4","merchant__electronics","Processed"
"O-TDWWXJ0W","merchant__electronics","Processed"
"O-WYMB6NPV","merchant__bigboxretailer","Processed"
"O-2037TM2A","merchant__bigboxretailer","Processed"
"O-Z55IVDK8","merchant__electronics","Processed"
"O-VS8JUKGF","merchant__electronics","Processed"
"O-OT86JG31","merchant__bigboxretailer","In Cart"
"O-QF6YPA2R","merchant__electronics","Processed"
"O-SG55AHSV","merchant__bigboxretailer","Processed"
"O-JOGH0WOK","merchant__electronics","Canceled"
"O-G7NGVGAQ","merchant__clothing","Processed"
"O-5BBF41P9","merchant__electronics","Processed"
"O-5K9CORCY","merchant__electronics","In Cart"
"O-OYTN1UVB","merchant__bigboxretailer","Processed"
"O-43MHT4YD","merchant__electronics","Processed"
"O-FHZLGHLX","merchant__clothing","Processed"
"O-5FENLSSM","merchant__electronics","Processed"
"O-ETDYPMUP","merchant__electronics","Processed"
"O-BA1UX0ZK","merchant__clothing","Processed"
"O-YUF1AB1C","merchant__electronics","Processed"
"O-URHF2YPO","merchant__electronics","Processed"
"O-NY4UDY6L","merchant__electronics","Processed"
"O-W9IFD6YZ","merchant__bigboxretailer","Processed"
"O-ZHGH9TF7","merchant__electronics","Processed"
"O-B3TKETOO","merchant__bigboxretailer","Processed"
"O-JXHPTZM9","merchant__electronics","Processed"
"O-E4W1CYXS","merchant__electronics","Processed"
"O-LVV6985R","merchant__clothing","Processed"
"O-0CELWIC1","merchant__bigboxretailer","Processed"
"O-OQ78KLJD","merchant__electronics","Processed"
"O-5E0Z75VW","merchant__bigboxretailer","Processed"
"O-9UR7F3FM","merchant__bigboxretailer","Processed"
"O-V18HF1A8","merchant__electronics","Processed"
"O-KGS0V8SX","merchant__electronics","Processed"
"O-3DWYW8ZD","merchant__electronics","Processed"
"O-5ZQMFXRM","merchant__electronics","Processed"
"O-WD8OJCWX","merchant__electronics","Processed"
"O-HGO0KBEP","merchant__bigboxretailer","Processed"
"O-45T1XOZY","merchant__electronics","Processed"
"O-MUD1WF9Z","merchant__bigboxretailer","Processed"
"O-FCM11HQ6","merchant__bigboxretailer","Processed"
"O-AWYVNCW9","merchant__bigboxretailer","Processed"
"O-20BRY1OW","merchant__electronics","Processed"
"O-IJP6M2AX","merchant__bigboxretailer","Processed"
"O-AHRSJHEU","merchant__electronics","Processed"
"O-E6RN0N5E","merchant__clothing","Processed"
"O-4H6RIS9B","merchant__electronics","Processed"
"O-Z51SVN3L","merchant__electronics","Processed"
"O-1NZMAWR7","merchant__clothing","Processed"
"O-5Z8KXEYA","merchant__electronics","In Cart"
"O-8BVXXZAP","merchant__electronics","Processed"
"O-IVJTJSN0","merchant__bigboxretailer","Processed"
"O-6EIUGEUS","merchant__electronics","Processed"
"O-ODK1OGO2","merchant__electronics","Processed"
"O-LUHG3DG2","merchant__clothing","Processed"
"O-1Q28WEHI","merchant__clothing","Canceled"
"O-6BN04LOY","merchant__electronics","Processed"
"O-61Q7HOBZ","merchant__bigboxretailer","Processed"
"O-PEKFP234","merchant__electronics","Processed"
"O-677L123B","merchant__electronics","Processed"
"O-GMYXYWWT","merchant__clothing","Processed"
"O-FYS7B8WL","merchant__bigboxretailer","Processed"
"O-ELK06HV6","merchant__electronics","Processed"
"O-1SRI3M4M","merchant__clothing","Processed"
"O-RV68DZE8","merchant__electronics","Processed"
"O-MT2L0XZD","merchant__clothing","Processed"
"O-P79OXAVA","merchant__electronics","Processed"
"O-NNQ4XF1I","merchant__bigboxretailer","Processed"
"O-1BSGBOO4","merchant__electronics","Processed"
"O-QW2WPNJX","merchant__bigboxretailer","Processed"
"O-AOBWVYIM","merchant__bigboxretailer","Processed"
"O-8XMDWTS1","merchant__bigboxretailer","Processed"
"O-UWI95BAW","merchant__electronics","Processed"
"O-LN4TJM6D","merchant__electronics","Canceled"
"O-Z3D4CXC2","merchant__electronics","Processed"
"O-1LAQS690","merchant__electronics","Processed"
"O-OPSU57XE","merchant__electronics","Processed"
"O-474TYDKQ","merchant__clothing","Processed"
"O-JPAR4161","merchant__electronics","Processed"
"O-84EX4OC9","merchant__clothing","Processed"
"O-ZA6KEQOV","merchant__bigboxretailer","Processed"
"O-HSDLF1IM","merchant__electronics","Processed"
"O-3NT9FXZE","merchant__electronics","In Cart"
"O-647QWJO3","merchant__electronics","Processed"
"O-BPEJIQBS","merchant__electronics","Processed"
"O-MFPYKDPZ","merchant__bigboxretailer","Processed"
"O-WR925OS0","merchant__clothing","Processed"
"O-14IE550E","merchant__electronics","Processed"
"O-WATZHYOT","merchant__bigboxretailer","Processed"
"O-T29H7AB9","merchant__electronics","Processed"
"O-YXJOLYZK","merchant__electronics","Processed"
"O-24NTFC2Z","merchant__bigboxretailer","Canceled"
"O-U8QL7LVF","merchant__bigboxretailer","Processed"
"O-BZ0KKEAL","merchant__clothing","In Cart"
"O-41SNCZUD","merchant__electronics","Processed"
"O-09MRL1JS","merchant__bigboxretailer","Processed"
"O-UL0MIGS3","merchant__electronics","Processed"
"O-U0ASBYKG","merchant__electronics","Processed"
"O-9APJW4AG","merchant__bigboxretailer","In Cart"
"O-40Z8OM8N","merchant__electronics","Processed"
"O-B3FTA7XE","merchant__clothing","Processed"
"O-MDDZXPJP","merchant__bigboxretailer","Processed"
"O-6LLXGGYQ","merchant__bigboxretailer","Processed"
"O-QMWVI1J5","merchant__electronics","Processed"
"O-90O93A7Y","merchant__electronics","Processed"
"O-0OXEUBSR","merchant__bigboxretailer","Processed"
"O-I4WZK5K7","merchant__electronics","Canceled"
"O-JQ745DAV","merchant__bigboxretailer","Processed"
"O-ZUTYLVRD","merchant__bigboxretailer","Processed"
"O-ZX45KJ3Y","merchant__electronics","Processed"
"O-XH92WTBJ","merchant__bigboxretailer","Processed"
"O-XF5Y0FCQ","merchant__electronics","Processed"
"O-UZZUKHCZ","merchant__clothing","Processed"
"O-6C3A1J1A","merchant__bigboxretailer","Processed"
"O-MU1HV5UL","merchant__electronics","Processed"
"O-TEFG9FHZ","merchant__electronics","Processed"
"O-KEIVFSEH","merchant__electronics","Processed"
"O-HOJST289","merchant__bigboxretailer","Processed"
"O-1F50305T","merchant__bigboxretailer","Processed"
"O-0OIHM9AT","merchant__electronics","Processed"
"O-WROBMOVL","merchant__clothing","Processed"
"O-U1KKQC7G","merchant__electronics","Processed"
"O-L23YIZPI","merchant__electronics","Processed"
"O-SE6VWDDZ","merchant__bigboxretailer","Processed"
"O-11X0ABNE","merchant__clothing","Processed"
"O-839VZLOQ","merchant__electronics","Processed"
"O-725DU7OL","merchant__bigboxretailer","Processed"
"O-1H5O9VR6","merchant__bigboxretailer","Processed"
"O-50XNSUWR","merchant__electronics","Processed"
"O-JM4Z69NY","merchant__bigboxretailer","Processed"
"O-UQ7A84V0","merchant__electronics","Processed"
"O-AV9E8JLW","merchant__electronics","Processed"
"O-X4MSSLX8","merchant__clothing","Processed"
"O-27FA8ZEY","merchant__electronics","Processed"
"O-CN5ZNI0F","merchant__electronics","Processed"
"O-3XAC4B78","merchant__clothing","Processed"
"O-DW98F718","merchant__electronics","Processed"
"O-G0AWONXF","merchant__electronics","In Cart"
"O-LKXZJQA0","merchant__clothing","Processed"
"O-VNJMS7GU","merchant__bigboxretailer","Processed"
"O-68KKGG2B","merchant__electronics","Processed"
"O-K3XMC8K4","merchant__bigboxretailer","Processed"
"O-WV4SW5J2","merchant__clothing","Processed"
"O-ABE2ZFY0","merchant__electronics","Processed"
"O-8MINY54F","merchant__electronics","Processed"
"O-SC8QJFEQ","merchant__bigboxretailer","Processed"
"O-O7T6GL5D","merchant__bigboxretailer","Processed"
"O-Y3L4XDZL","merchant__electronics","Processed"
"O-WFW70QJA","merchant__electronics","Processed"
"O-NUQVGAZW","merchant__electronics","Processed"
"O-CWD9IAGN","merchant__electronics","Processed"
"O-MSBTI2ZU","merchant__bigboxretailer","Processed"
"O-HFXD3XVT","merchant__electronics","In Cart"
"O-CVESHUCN","merchant__electronics","Processed"
"O-H3BL79SI","merchant__clothing","Processed"
"O-6754XUGL","merchant__bigboxretailer","In Cart"
"O-KBX5D998","merchant__electronics","Processed"
"O-63JBD1BZ","merchant__clothing","Processed"
"O-XDA8Q127","merchant__electronics","Processed"
"O-LJJ12MNR","merchant__electronics","Processed"
"O-J2ECBF6G","merchant__bigboxretailer","Processed"
"O-ONWPPIM6","merchant__electronics","Processed"
"O-V66TK73O","merchant__bigboxretailer","Processed"
"O-WM31YG2C","merchant__electronics","Processed"
"O-V4HYNDG0","merchant__electronics","Processed"
"O-667K1NN8","merchant__clothing","Processed"
"O-7ZPHYRJT","merchant__clothing","Processed"
"O-NEAXNT3I","merchant__bigboxretailer","Processed"
"O-AFWI8ZHO","merchant__bigboxretailer","Canceled"
"O-PAOB0M11","merchant__electronics","Processed"
"O-EM68TAFX","merchant__electronics","Processed"
"O-VXIWCPCT","merchant__bigboxretailer","Processed"
"O-W5TDLDSZ","merchant__bigboxretailer","Processed"
"O-H06PV580","merchant__electronics","Processed"
"O-MK9A7K1X","merchant__electronics","Processed"
"O-KPD7ZWXO","merchant__clothing","Processed"
"O-KX7BMLX7","merchant__electronics","Processed"
"O-0JO171O2","merchant__electronics","Processed"
"O-DFN05XEM","merchant__bigboxretailer","Processed"
"O-8BOMGDAR","merchant__electronics","Canceled"
"O-GMK7X0OY","merchant__bigboxretailer","Canceled"
"O-7UMWKSKG","merchant__electronics","Canceled"
"O-X26VXK62","merchant__clothing","Canceled"
"O-95AJLXU1","merchant__clothing","Processed"
"O-RCU3PH3V","merchant__bigboxretailer","Processed"
"O-ULLFVZWX","merchant__electronics","Processed"
"O-ZFVYGLZO","merchant__clothing","Processed"
"O-VV35G9NG","merchant__electronics","Processed"
"O-8T9YSB74","merchant__bigboxretailer","Processed"
"O-ZMZ48C7K","merchant__bigboxretailer","Processed"
"O-1W1K5TCH","merchant__electronics","Processed"
"O-9AS40S9O","merchant__electronics","Processed"
"O-J2EK8ZX2","merchant__bigboxretailer","Processed"
"O-0OEEO293","merchant__bigboxretailer","Processed"
"O-5YVNWGM8","merchant__electronics","Processed"
"O-CLDF6MP9","merchant__bigboxretailer","Processed"
"O-JISA4WKX","merchant__electronics","Processed"
"O-U5J1PF3P","merchant__electronics","Processed"
"O-W8I3UXK3","merchant__bigboxretailer","Processed"
"O-JY4E8RM7","merchant__bigboxretailer","Processed"
"O-2VKQMV7P","merchant__electronics","Processed"
"O-LHF6MT7S","merchant__electronics","Processed"
"O-9SBVNE3K","merchant__electronics","Processed"
"O-7P51C0KG","merchant__electronics","Processed"
"O-3ATYYR0D","merchant__electronics","Processed"
"O-PTEB1SDW","merchant__electronics","Processed"
"O-JUUE88DC","merchant__electronics","Processed"
"O-RY6Y1XQS","merchant__clothing","In Cart"
"O-NKZHSG7G","merchant__clothing","Processed"
"O-I30OL7T1","merchant__clothing","Processed"
"O-05JUP2S8","merchant__bigboxretailer","Processed"
"O-77OHMAPD","merchant__bigboxretailer","Processed"
"O-9L65KZHK","merchant__bigboxretailer","Processed"
"O-J9E1ZW85","merchant__electronics","Processed"
"O-BAM0IT28","merchant__bigboxretailer","In Cart"
"O-0QNAN4YD","merchant__bigboxretailer","Processed"
"O-98AV3DZL","merchant__electronics","Processed"
"O-4G6AFJS1","merchant__bigboxretailer","Processed"
"O-BRNVFNZG","merchant__electronics","Processed"
"O-3CVHS2OS","merchant__electronics","In Cart"
"O-RWJ6BSXR","merchant__bigboxretailer","Processed"
"O-U3CRIAKG","merchant__electronics","Processed"
"O-3JNXE90L","merchant__bigboxretailer","Processed"
"O-0RJATF9U","merchant__electronics","Processed"
"O-ZPUVYPMD","merchant__electronics","Processed"
"O-UUM2Z2HB","merchant__electronics","Processed"
"O-RXDYRPKU","merchant__electronics","Processed"
"O-JN2IIG9D","merchant__electronics","Processed"
"O-PY0QZT6C","merchant__electronics","Canceled"
"O-19RCKBUH","merchant__clothing","Processed"
"O-1XUBIURK","merchant__electronics","Processed"
"O-C4X65WML","merchant__clothing","Processed"
"O-OKMT3UB3","merchant__clothing","Processed"
"O-JHCZ7JDP","merchant__electronics","Processed"
"O-O38OP3GW","merchant__bigboxretailer","Processed"
"O-1F0GZHJZ","merchant__electronics","Processed"
"O-STGAT69O","merchant__electronics","Processed"
"O-V98SFUNP","merchant__bigboxretailer","Processed"
"O-Y3CAXFVI","merchant__electronics","Processed"
"O-KN1V8JQ9","merchant__bigboxretailer","Canceled"
"O-EXG88PI1","merchant__bigboxretailer","Processed"
"O-GSM5G2ZL","merchant__bigboxretailer","Processed"
"O-N8AVI22L","merchant__bigboxretailer","Processed"
"O-Z49M964G","merchant__bigboxretailer","Processed"
"O-149CR3KX","merchant__electronics","Processed"
"O-J1CDEWF8","merchant__electronics","Processed"
"O-V19Z2USM","merchant__electronics","Processed"
"O-HKV9U4L4","merchant__electronics","Processed"
"O-L8X4HE68","merchant__electronics","Processed"
"O-B3NT3Q51","merchant__electronics","Processed"
"O-BYYZ5PV9","merchant__clothing","Processed"
"O-JIRALTNZ","merchant__electronics","Processed"
"O-MXS6B138","merchant__clothing","Processed"
"O-0NZ07SCB","merchant__electronics","Processed"
"O-EKMCHIBT","merchant__clothing","Processed"
"O-33YIEC6F","merchant__bigboxretailer","Processed"
"O-V63LEXDO","merchant__clothing","Processed"
"O-L5BDGJI6","merchant__bigboxretailer","Processed"
"O-7O5C09J0","merchant__electronics","Canceled"
"O-IUE2DWR5","merchant__clothing","Processed"
"O-OEOKYI0V","merchant__electronics","Processed"
"O-FQ880AWG","merchant__bigboxretailer","Processed"
"O-CR076499","merchant__electronics","Processed"
"O-HITWM7WM","merchant__electronics","In Cart"
"O-03UX1A6J","merchant__electronics","Processed"
"O-ZW13951Y","merchant__bigboxretailer","Processed"
"O-S6AJKXKW","merchant__bigboxretailer","Processed"
"O-O3T5TFKU","merchant__bigboxretailer","Processed"
"O-NX3270D9","merchant__electronics","Processed"
"O-QLOA6FHR","merchant__bigboxretailer","Processed"
"O-FBE1UZ1E","merchant__electronics","Processed"
"O-UR0YSVB8","merchant__electronics","Processed"
"O-ACAR9942","merchant__electronics","Processed"
"O-5WP4CRM3","merchant__bigboxretailer","Processed"
"O-0VOLYPVB","merchant__electronics","In Cart"
"O-B8SLHE8Z","merchant__bigboxretailer","Processed"
"O-RQRHLH95","merchant__electronics","Processed"
"O-C5DD0YH0","merchant__clothing","Processed"
"O-PIN658R1","merchant__electronics","Processed"
"O-J6TCZXDP","merchant__bigboxretailer","Processed"
"O-X943EHXN","merchant__electronics","Processed"
"O-LVRT4KW9","merchant__clothing","Processed"
"O-5DSI45MR","merchant__clothing","Processed"
"O-1XQRQ6NA","merchant__bigboxretailer","Processed"
"O-59ZFPF2S","merchant__electronics","Processed"
"O-M4X43RWJ","merchant__clothing","Processed"
"O-GYXP07GJ","merchant__electronics","Processed"
"O-SU74Z3EQ","merchant__bigboxretailer","Processed"
"O-8TFYUFJL","merchant__electronics","Processed"
"O-1P8BFHEB","merchant__electronics","Processed"
"O-FTIF8AZT","merchant__bigboxretailer","Processed"
"O-AL0H6NJI","merchant__bigboxretailer","In Cart"
"O-S5U6S1UI","merchant__electronics","Processed"
"O-QM3B6EJF","merchant__electronics","Processed"
"O-XHUQJDFM","merchant__bigboxretailer","Processed"
"O-ART61KUV","merchant__electronics","Processed"
"O-VPVXFBXU","merchant__electronics","Processed"
"O-4JOWJ0DY","merchant__electronics","Processed"
"O-I8D4TFY5","merchant__electronics","Processed"
"O-T96Z6QYG","merchant__bigboxretailer","Processed"
"O-GLB8S0V4","merchant__bigboxretailer","Processed"
"O-GJ5XPFZW","merchant__electronics","Processed"
"O-AMM3M1I0","merchant__electronics","Processed"
"O-YIZZ7IH1","merchant__electronics","Processed"
"O-UWSICFSM","merchant__clothing","Processed"
"O-GNNMK6VK","merchant__electronics","Processed"
"O-XZFU24LD","merchant__electronics","Processed"
"O-X5R4QMZI","merchant__bigboxretailer","Canceled"
"O-1HM2ZAZ7","merchant__electronics","Processed"
"O-MY5FFZHK","merchant__bigboxretailer","Processed"
"O-ML1ROQA2","merchant__clothing","Processed"
"O-JEYGFODY","merchant__bigboxretailer","Processed"
"O-7COLC0FI","merchant__clothing","Processed"
"O-KIX1NS4N","merchant__electronics","Processed"
"O-06RK4T7X","merchant__bigboxretailer","Processed"
"O-O3XC2AJ9","merchant__electronics","Processed"
"O-SNB8H6RN","merchant__bigboxretailer","Processed"
"O-J17XQQ2Z","merchant__electronics","Processed"
"O-I27OCAVI","merchant__bigboxretailer","Processed"
"O-0TQK22E2","merchant__electronics","Canceled"
"O-EONSL9X2","merchant__electronics","Processed"
"O-V3GDHVT3","merchant__electronics","Processed"
"O-TIGS3LBX","merchant__electronics","Processed"
"O-8I3CIDDL","merchant__electronics","Processed"
"O-RAHCUK2B","merchant__bigboxretailer","Processed"
"O-M420LWF6","merchant__electronics","Processed"
"O-XLRHKXK2","merchant__bigboxretailer","In Cart"
"O-594HUQN7","merchant__electronics","Canceled"
"O-7G9GYRYO","merchant__bigboxretailer","Processed"
"O-S6A43I0U","merchant__electronics","Processed"
"O-AB39V066","merchant__clothing","Processed"
"O-F77YWQND","merchant__clothing","Processed"
"O-R8T6789X","merchant__bigboxretailer","Processed"
"O-425AF8CZ","merchant__electronics","Processed"
"O-WI9OXW7W","merchant__clothing","In Cart"
"O-E38E4I4C","merchant__electronics","Processed"
"O-MF58M6K1","merchant__bigboxretailer","Processed"
"O-DGQRAR2N","merchant__clothing","Processed"
"O-VN0BLW38","merchant__clothing","Processed"
"O-KSCXJ6PV","merchant__electronics","In Cart"
"O-H52MCNQ1","merchant__electronics","Processed"
"O-9UZZM2TI","merchant__electronics","Processed"
"O-QM2OV7CB","merchant__bigboxretailer","Processed"
"O-LT5Q3GFN","merchant__electronics","Processed"
"O-COB4PGBO","merchant__bigboxretailer","Processed"
"O-51MQ166X","merchant__bigboxretailer","Processed"
"O-MR9LHZDS","merchant__electronics","Processed"
"O-7GAKS32G","merchant__bigboxretailer","Processed"
"O-CTX4ELEI","merchant__electronics","Processed"
"O-SPJ658E0","merchant__electronics","Processed"
"O-E8KR48GW","merchant__electronics","Processed"
"O-AMWU9OOR","merchant__clothing","Processed"
"O-JRG2AFJJ","merchant__electronics","Processed"
"O-9G3J53NY","merchant__electronics","Processed"
"O-VRQIC8LQ","merchant__bigboxretailer","Processed"
"O-YUHADI6F","merchant__clothing","Processed"
"O-WFYNY8K7","merchant__electronics","Processed"
"O-P9MZ3U54","merchant__electronics","Processed"
"O-CO18ZN0V","merchant__electronics","Processed"
"O-OVCMZVGS","merchant__electronics","Processed"
"O-WI8BJLVV","merchant__bigboxretailer","Processed"
"O-9QKD3DW5","merchant__bigboxretailer","Processed"
"O-W3APOQUE","merchant__clothing","Canceled"
"O-MNZFAW22","merchant__clothing","Processed"
"O-NONP3JBN","merchant__clothing","Processed"
"O-212I5SOT","merchant__electronics","Processed"
"O-79CWSQFN","merchant__bigboxretailer","Processed"
"O-B4QTSZLN","merchant__bigboxretailer","Processed"
"O-ENE6HU92","merchant__bigboxretailer","Processed"
"O-33HU1MAG","merchant__electronics","Processed"
"O-US1DOQ2O","merchant__electronics","Processed"
"O-4AXHS5TP","merchant__bigboxretailer","Processed"
"O-EJ89699W","merchant__electronics","In Cart"
"O-NUC7QEAN","merchant__electronics","Processed"
"O-65OEHRDD","merchant__electronics","Processed"
"O-SG9L5ZAX","merchant__clothing","Processed"
